doc_id,text,date,client,machine_id,problem_category,key_component,source_file,source_sheet
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|63|ASDM6150|2024-07-31,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|63|ASDM6150|2024-07-31
日期：2024-07-31 00:00:00
客戶：景碩
機台編號：ASDM6150
問題分類：其他/未分類
症狀：A車頻發定位失敗問題
處理方式：後續持續生產觀察
完整內容：發生日期: 2024-07-31
客戶: 景碩
機台編號: ASDM6150
問題分類: 其他/未分類
關鍵元件: N/A
問題現象: A車頻發定位失敗問題
7/31 根據客戶提供圖檔，確認A車會發生定位異常。
8/27 分析機台掃像狀況，發現A車可能會有漏Pulse狀況。
9/18 售服前往客戶端，機台A車螺桿會晃動，
檢查發現A車上精密螺絲鬆脫（無指腹螺絲），
重新鎖固目前測試20幾片無再發生定位異常，後續持續生產觀察
維修處理: 
更換硬體: 螺桿精密螺絲鬆脫
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2024-07-31 00:00:00,景碩,ASDM6150,其他/未分類,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|64|SSST20001WCF|2024-08-01,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|64|SSST20001WCF|2024-08-01
日期：2024-08-01 00:00:00
客戶：群策
機台編號：SSST20001WCF
問題分類：訊號與干擾
關鍵元件：CCD, OVP卡, 影像擷取卡, 相機
症狀：售服_楊鑫-群策SSST上CCD ( Ned-8K ) 取像異常
處理方式：交換 8K CCD → OK
根因：(Handler Log: 移動台車時序正常)
完整內容：發生日期: 2024-08-01
客戶: 群策
機台編號: SSST20001WCF
問題分類: 訊號與干擾
關鍵元件: CCD, OVP卡, 影像擷取卡, 相機
問題現象: 售服_楊鑫-群策SSST上CCD ( Ned-8K ) 取像異常
8/1 客戶反應 
手動取像時偶發1.取像失敗 2.成像異常


0.釐清大小板寬與亮度高低-不會對成像異常造成影響
(與售服回報的 大/小Pitch、光源亮度高/低影響是否成像異常-無關)
1. 取像失敗- Log查修
          Trigger Count 0 導致 (Handler Log: 移動台車時序正常)
2. 成像異常 (如右圖所示)
          黑影像大小不固定，嚴重時正面A/正面B都會全黑

掃像時光源開關正常
鏡頭與光路無遮蔽
Trigger線外拉→NG,仍成像異常
交換上/下CCD的Trigger訊號源""4xmo-C"" →NG
影像擷取卡Port A/B交換, 使PortB接到上CCD →NG
交換OVP卡 → NG
交換Trigger保護卡 → NG
交換影像擷取卡 → NG
交換CameraLink Cable → NG
交換 相機電源線→ NG 

上/下相機參數皆錯誤 (inm 0 :FreeRun) ,切為TriggerMode(inm 1) → NG 

交換 8K CCD → OK
維修處理: OK
更換硬體: 上 LineScan(8K)
成像異常

-更換CCD後解決
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2024-08-01 00:00:00,群策,SSST20001WCF,訊號與干擾,"CCD, OVP卡, 影像擷取卡, 相機",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|65|BLMH2004|2024-09-12,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|65|BLMH2004|2024-09-12
日期：2024-09-12 00:00:00
客戶：南茂
機台編號：BLMH2004
問題分類：訊號與干擾
症狀：BLMH2004無法控制
處理方式：未再發生視覺重疊取像
根因：無法控制
完整內容：發生日期: 2024-09-12
客戶: 南茂
機台編號: BLMH2004
問題分類: 訊號與干擾
關鍵元件: N/A
問題現象: BLMH2004無法控制，視覺LineScan軸
9/13 
LineScan軸，驅動器版本異常，導致無法控制，更換回原始驅動器，影像前端會有重疊取像的狀況(如圖)。
9/16 
聯軸器測試，移動至固定點位，使用千分錶量測，差異僅在40~50um之內，該機台PixelSize=>75um，應該不影響掃像精度。
更換驅動器至電腦線路=>無法有效改善。
訊號線路獨立出來=>無法有效改善。
修改POS0、POS1，縮短或者加上起始送Pulse長度=>無法有效改善。
9/18 
DAQ無法正確得到Pulse數量，尚未掃像數值則會持續增加。
經由測試，掃像時，示波器顯示波形不穩定，認為是驅動器異常，請售服前往更換。
9/20
售服更換驅動器過程，認為驅動器接地端異常，重新接地，生產觀察，未再發生視覺重疊取像。
維修處理: 
更換硬體: 驅動器接地線異常
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2024-09-12 00:00:00,南茂,BLMH2004,訊號與干擾,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|66|SSST32003TC|2024-10-30,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|66|SSST32003TC|2024-10-30
日期：2024-10-30 00:00:00
客戶：廣州美維
機台編號：SSST32003TC
問題分類：光源系統
關鍵元件：CCD, 線材
症狀：售服_王政泰
處理方式：拆卸鏡組清潔Sensor後→OK  (註:該機台落塵嚴重)
完整內容：發生日期: 2024-10-30
客戶: 廣州美維
機台編號: SSST32003TC
問題分類: 光源系統
關鍵元件: CCD, 線材
問題現象: 售服_王政泰
突發""固定處"" (Y=1784)產生約60pixel的陰影
(紅/藍光單獨打光-皆有陰影)

鏡頭清潔→NG
光源檢查LED毀損→NG
CCD視野範圍檢查是否有線路遮擋→NG
""Cameralink插拔"" 與 ""a/b port線材交換""→NG

關閉FFC、使用MicroDisplay 連續取像，1784處仍有黑影→研判Sensor被遮擋
拆卸鏡組清潔Sensor後→OK  (註:該機台落塵嚴重)
維修處理: OK
更換硬體: 下CCD成像異常 (陰影)
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2024-10-30 00:00:00,廣州美維,SSST32003TC,光源系統,"CCD, 線材",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|67|TBPP14101|2025-02-03,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|67|TBPP14101|2025-02-03
日期：2025-02-03 00:00:00
客戶：高雄
日月光
機台編號：TBPP14101
問題分類：訊號與干擾
關鍵元件：CCD, 相機, 線材
症狀：高雄日月光
處理方式：測試為線材有問題
完整內容：發生日期: 2025-02-03
客戶: 高雄
日月光
機台編號: TBPP14101
問題分類: 訊號與干擾
關鍵元件: CCD, 相機, 線材
問題現象: 高雄日月光 
TBPP14101  (PVOT2608)  因產能改飛拍

備註:CCD I/O 規範，電壓需>2.2V 才可讓CCD Trigger拍照

1/23  Nush/Ice 測試物料 (4xmo-c 、線、相機)→驗證NG

2/3 小高
1. DAQ量測 4xmo-c 端 ,訊號數量正常
2. 外掛整組OK的物料 (4xmo-c 、線、相機)→測試NG

拆掉外掛線材，保留 新的物料 (4xmo-c 、相機)

2/4 Gina
1.示波器 量測 4xmo-c 端 , CMP訊號: 電壓 4點多V
2.(原本機台的線材) 量測-CCD接收端  不到2V的CMP訊號
3.(外接線材)量測-CCD接收端 CMP訊號:電壓 3點多V
4.重拉線, 舊CCD與舊線帶回測試

2/5  Auspice & Gina
測試為線材有問題
維修處理: OK
更換硬體: Area CCD-
電源與IO線
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2025-02-03 00:00:00,"高雄
日月光",TBPP14101,訊號與干擾,"CCD, 相機, 線材",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|68|SSST22001WCF|2025-02-05,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|68|SSST22001WCF|2025-02-05
日期：2025-02-05 00:00:00
客戶：群策
機台編號：SSST22001WCF
問題分類：其他/未分類
關鍵元件：CCD
症狀：客戶反應
處理方式：並點上螺絲膠 (防鬆脫)
完整內容：發生日期: 2025-02-05
客戶: 群策
機台編號: SSST22001WCF
問題分類: 其他/未分類
關鍵元件: CCD
問題現象: 客戶反應
背面的影像, 無法抓取金面(錫球)上的雷射

售_楊鑫
自行發現 影像有失焦(跟先前的影像相比)，並查出 下CCD鏡頭鬆脫

→已微信告知需鎖緊, 並點上螺絲膠 (防鬆脫)
維修處理: OK
更換硬體: 下CCD LineScan
鏡頭鬆脫
-失焦
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2025-02-05 00:00:00,群策,SSST22001WCF,其他/未分類,CCD,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|69|TTLM20005|2025-03-04,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|69|TTLM20005|2025-03-04
日期：2025-03-04 00:00:00
客戶：南茂
機台編號：TTLM20005
問題分類：訊號與干擾
關鍵元件：線材
症狀：開批時色豆偏小
處理方式：觀察中
完整內容：發生日期: 2025-03-04
客戶: 南茂
機台編號: TTLM20005
問題分類: 訊號與干擾
關鍵元件: 線材
問題現象: 開批時色豆偏小，生產中色豆突然變大，認為是Trigger Lose導致
→已請售服-陳詩學，將Trigger外拉出線槽，一樣會有Trigger Lose的狀況

先前Trigger線材皆有進行隔離網接地，售服回報TTLM皆無，目前將隔離網接地生產觀察中。

掃像速度30W一樣會出現TriggerLose問題，更改為25W持續生產觀察。
維修處理: 觀察中
更換硬體: Trigger線材，隔離網未有接地線
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2025-03-04 00:00:00,南茂,TTLM20005,訊號與干擾,線材,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|70|SSLM13003NR|2025-05-03,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|70|SSLM13003NR|2025-05-03
日期：2025-05-03 00:00:00
客戶：南亞
機台編號：SSLM13003NR
問題分類：訊號與干擾
關鍵元件：Trigger卡, 影像擷取卡
症狀：特定的五張-影像起始點 跟其他張相比 異常的小(往左偏)
處理方式：5/27 結案
完整內容：發生日期: 2025-05-03
客戶: 南亞
機台編號: SSLM13003NR
問題分類: 訊號與干擾
關鍵元件: Trigger卡, 影像擷取卡
問題現象: 特定的五張-影像起始點 跟其他張相比 異常的小(往左偏)
以為是 機構造成之起始點異常

詳細查看 編號3/8/12/17/22
影像起始的右側(影像起始)有加減不一的黑邊

5/6跟家吉討論
黑邊問題→更換 四代影像擷取卡 與Trigger卡 試看看

5/6目前可能為擷取卡、Trigger卡造成影像起始灰階為0問題，待更換物料
目前關閉B車取像打印
5/6售服回覆本週無時間更換測試

5/14售服更換Trigger卡後→正常。觀察中 (無異常-一周後結案)
5/27 結案
維修處理: OK
更換硬體: 5/3 偶發皆在
B台車打偏 (約0.5mm)
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2025-05-03 00:00:00,南亞,SSLM13003NR,訊號與干擾,"Trigger卡, 影像擷取卡",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|71|SSLM21004SRA|2025-05-20,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|71|SSLM21004SRA|2025-05-20
日期：2025-05-20 00:00:00
客戶：泰國
鵬晟
機台編號：SSLM21004SRA
問題分類：訊號與干擾
關鍵元件：OVP卡, Trigger卡, 影像擷取卡, 相機, 線材
症狀：5/20 回報: 影像異常
處理方式：光耦合電晶體
完整內容：發生日期: 2025-05-20
客戶: 泰國
鵬晟
機台編號: SSLM21004SRA
問題分類: 訊號與干擾
關鍵元件: OVP卡, Trigger卡, 影像擷取卡, 相機, 線材
問題現象: 5/20 回報: 影像異常。
重插拔CameraLink/電源線→NG
整機重啟一度恢復正常,13:00異常重現
影像擷取卡重插拔→NG、CameraLink線材交換→NG

現場回饋  廠房周末(5/18)跳電兩次。疑似連帶UPS-電池能量耗盡，造成供電異常、電腦異常關閉。5/19-影像正常。

5/21
影像每隔64pixel 出現斷斷續續(不為0的)黑線
還原相機參數→NG。
視覺物料寄出。(物料:LineScan相機、CameraLink Cable、電源線、影像擷取卡、Trigger卡、Trigger線)

5/22 交換OVP卡→NG

5/26 10:48 更換 ""影像擷取卡 + Trigger卡"" → 影像變為正常。觀察中。
5/26 14:42 Trigger卡復原, 
5/29 異常重現, Trigger卡更換後 正常。觀察中。
6/12 異常重現, 影像擷取卡更換後 正常。觀察中。
7/10 物料寄回，確認為 影像擷取卡異常，保固內更換。結案。
【如何 防止突波式的大電流或大電壓?】
突波會從輸入端進入  (ex: 4xmo-c )
Trigger 817保護卡
●當它是大電流或大電壓超過晶體附載直 接燒毀晶體

●晶體承受範圍則當成一般信號觸發光導通右邊電路

光耦合電晶體
維修處理: OK
更換硬體: LineScan影像
出現黑條紋

更換影像擷取卡後
正常
避免 
Trigger卡毀損
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2025-05-20 00:00:00,"泰國
鵬晟",SSLM21004SRA,訊號與干擾,"OVP卡, Trigger卡, 影像擷取卡, 相機, 線材",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|72|SSLM21002SRA|2025-06-08,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|72|SSLM21002SRA|2025-06-08
日期：2025-06-08 00:00:00
客戶：鵬鼎
機台編號：SSLM21002SRA
問題分類：訊號與干擾
關鍵元件：Trigger卡, 影像擷取卡
症狀：售服_趙揚
處理方式：已正常生產中
完整內容：發生日期: 2025-06-08
客戶: 鵬鼎
機台編號: SSLM21002SRA
問題分類: 訊號與干擾
關鍵元件: Trigger卡, 影像擷取卡
問題現象: 售服_趙揚

6/8(日)反饋Line Scan (A/B車-皆)取像失敗。
(Trigger Count 32502正常)

客户因为施工，关机断电重开后，就發生此異常

6/9(一)同售服聯繫後，處理過程如下
 取像速度放慢→NG
 Trigger接線重整(外拉)→NG
 取像(影像)長度縮短→NG
 與隔壁機台交換 影像擷取卡/Trigger卡→OK
經售服測試，最終為影像擷取卡異常。

6/13客戶自行購買影像擷取卡，傍晚OnCall 協助售服設定卡片
已正常生產中。
維修處理: OK
更換硬體: 影像擷取卡
microEnable5 marathon
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2025-06-08 00:00:00,鵬鼎,SSLM21002SRA,訊號與干擾,"Trigger卡, 影像擷取卡",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|73|TTLM20005|2025-07-23,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|73|TTLM20005|2025-07-23
日期：2025-07-23 00:00:00
客戶：南茂
機台編號：TTLM20005
問題分類：訊號與干擾
關鍵元件：OVP卡, Trigger卡
症狀：售服_詩學
處理方式：更換替代物料後OK
根因：整機(供電)的電源線 破皮
完整內容：發生日期: 2025-07-23
客戶: 南茂
機台編號: TTLM20005
問題分類: 訊號與干擾
關鍵元件: OVP卡, Trigger卡
問題現象: 售服_詩學
機台""大電""跳掉，復電後 LineScan取像失敗 
(LCamGrab Log 如右圖所示- Err: Camera 1, EAccessViolation)
(取像軟體：LCamGrab、檢測軟體：VAS)

跳電原因：整機(供電)的電源線 破皮, 電線與隔壁的角架短路。

跳電排除後
1.更換OVP卡(過壓保護卡)、Trigger卡→NG。
2.接著更換4xmo-c→OK

交叉測試
結論：4xmo-c 、Trigger卡 、OCP卡 毀損。更換替代物料後OK。
維修處理: OK
更換硬體: 4xmo-c、
Trigger模組卡、
OVP卡
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2025-07-23 00:00:00,南茂,TTLM20005,訊號與干擾,"OVP卡, Trigger卡",20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|74|TTLM20004|2025-08-09,"【維修案例】
案例ID：20251227-LineScan Strip機台軟硬體問題記錄.xlsx|廠外硬體損壞|74|TTLM20004|2025-08-09
日期：2025-08-09 00:00:00
客戶：南茂
機台編號：TTLM20004
問題分類：訊號與干擾
症狀：Q:客戶反饋 -  IC會整盤往左方像打偏
處理方式：歸零點 之 穩定度
完整內容：發生日期: 2025-08-09
客戶: 南茂
機台編號: TTLM20004
問題分類: 訊號與干擾
關鍵元件: N/A
問題現象: Q:客戶反饋 -  IC會整盤往左方像打偏
A: 8/9 21:51 與 22:19之影像 有色豆偏移問題 (掃像起始點異常造成)
確認色豆偏移的時間點 (8/9號的何時偏移),
時間點前後 是否有異動 (Handler Log查看有無異動紀錄(掃像速度)

                   左色豆 右色豆(X座標)
8/9  21:51      836     9833   (單位pixel)
8/9  22:07   (Handler Log)歸零時，正轉與反轉極限同時作用 (Handler Log)
8/9  22:19      820     9817  (單位pixel)
                差異16pixel=480um,

8/13 售服測試
                左色豆    
                821 home sensor 乾淨       
                826 home sensor 有粉塵

               差異5pixel=150um (雖偏移程度不同,但現象一樣)

跟售服/機構/電控討論後,研判是粉塵汙染歸零sensor造成點位不同
打開磁性尺 (使用Z相歸零可避免,因粉塵干擾歸零sensor,造成點位不同問題)
8/14 開啟磁性尺與 Z相歸零後，測試正常。
8/15  持續觀察 , 歸零點 之 穩定度
維修處理: OK
更換硬體: 客戶反饋IC會整盤往左方像打偏

掃像軸之
磁性尺無開啟
來源檔案：20251227-LineScan Strip機台軟硬體問題記錄.xlsx
來源工作表：廠外硬體損壞",2025-08-09 00:00:00,南茂,TTLM20004,訊號與干擾,,20251227-LineScan Strip機台軟硬體問題記錄.xlsx,廠外硬體損壞
